Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
1543159981,5533108,359,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1548697889,774033,360,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1549472530,546485,361,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1550019623,546422,362,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1550568285,5105916,363,,,,,,,,,,67.109,13086.228,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1555686361,5444919,364,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1561132623,5549652,365,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1566686148,774416,366,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1567461237,547029,367,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1568008874,546613,368,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1568562911,5097213,369,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1573676668,5430294,370,,,,,,,,,,67.109,12348.031,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1579108978,5530485,371,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1584641671,774513,372,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1585416760,547957,373,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1585965293,546933,374,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1586516162,5099741,375,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1591623967,5456310,376,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1597081621,5543093,377,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1602629897,774577,378,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1603405050,546517,379,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1603952656,546613,380,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1604505381,5098685,381,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1609612226,5435190,382,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1615048760,5533173,383,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1620589484,774609,384,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1621364669,546710,385,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1621911891,546709,386,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1622467272,5100509,387,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1627580005,5439990,388,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1633021339,5554708,389,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1638581839,774449,390,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1639356896,547701,391,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1639905205,546837,392,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1640458378,5098013,393,,,,,,,,,,67.109,13153.337,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1645564167,5435895,394,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1651001405,5532757,395,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1656537330,774353,396,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"vecAdd(const float *, const float *, float *, int)"
1657312227,546549,397,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"scaleKernel(const float *, float *, float, int)"
1657859480,546582,398,65536,1,1,256,1,1,16,0.000,0.000,,,,,Tesla T4 (0),1,,13,"copyKernel(const float *, float *, int)"
1658412846,5105852,399,,,,,,,,,,67.109,13086.228,Device,Pinned,Tesla T4 (0),1,,13,[CUDA memcpy Device-to-Host]
1663528874,5435287,400,,,,,,,,,,67.109,12280.922,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
1668965569,5552788,401,,,,,,,,,,67.109,12079.596,Pinned,Device,Tesla T4 (0),1,,13,[CUDA memcpy Host-to-Device]
